# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1      49     0.62316     0.00000     0.00000    6.804069381    6.511557804   -0.292511577
     1      49     0.60090     0.00000     0.00000    6.804102786    6.504524896   -0.299577890
     1      49     0.57865     0.00000     0.00000    6.843600815    6.543177864   -0.300422951
     1      49     0.55639     0.00000     0.00000    6.918176131    6.615856689   -0.302319442
     1      49     0.53413     0.00000     0.00000    7.021951799    6.724216125   -0.297735674
     1      49     0.51188     0.00000     0.00000    7.145965711    6.812885525   -0.333080186
     1      49     0.48962     0.00000     0.00000    7.265575000    6.942144808   -0.323430192
     1      49     0.46737     0.00000     0.00000    7.395537421    7.082535934   -0.313001488
     1      49     0.44511     0.00000     0.00000    7.519476731    7.243556248   -0.275920482
     1      49     0.42286     0.00000     0.00000    7.580029265    7.359029047   -0.221000218
     1      49     0.40060     0.00000     0.00000    7.503299649    7.310046045   -0.193253605
     1      49     0.37835     0.00000     0.00000    7.352498798    7.179351317   -0.173147481
     1      49     0.35609     0.00000     0.00000    7.185092495    7.008276135   -0.176816360
     1      49     0.33383     0.00000     0.00000    7.017058188    6.834001791   -0.183056396
     1      49     0.31158     0.00000     0.00000    6.853392145    6.663927796   -0.189464349
     1      49     0.28932     0.00000     0.00000    6.696148296    6.500729577   -0.195418719
     1      49     0.26707     0.00000     0.00000    6.546315689    6.345299922   -0.201015767
     1      49     0.24481     0.00000     0.00000    6.404342523    6.198520086   -0.205822437
     1      49     0.22256     0.00000     0.00000    6.270283134    6.061416680   -0.208866454
     1      49     0.20030     0.00000     0.00000    6.143806532    5.932567115   -0.211239417
     1      49     0.17804     0.00000     0.00000    6.024134763    5.811588994   -0.212545769
     1      49     0.15579     0.00000     0.00000    5.909949705    5.696859462   -0.213090244
     1      49     0.13353     0.00000     0.00000    5.799351024    5.586334906   -0.213016118
     1      49     0.11128     0.00000     0.00000    5.690098437    5.479560995   -0.210537442
     1      49     0.08902     0.00000     0.00000    5.580622169    5.374250335   -0.206371834
     1      49     0.06677     0.00000     0.00000    5.472329903    5.271603415   -0.200726488
     1      49     0.04451     0.00000     0.00000    5.372907173    5.179970185   -0.192936988
     1      49     0.02226     0.00000     0.00000    5.298518366    5.111863571   -0.186654795
     1      49     0.00000     0.00000     0.00000    5.270087873    5.097560561   -0.172527312
     1      50     0.00000     0.00000     0.00000    5.270087873    5.097560561   -0.172527312
     1      50     0.01113     0.01927     0.00000    5.298677307    5.112203388   -0.186473919
     1      50     0.02226     0.03855     0.00000    5.373809726    5.182227314   -0.191582412
     1      50     0.03338     0.05782     0.00000    5.474251896    5.282321105   -0.191930791
     1      50     0.04451     0.07710     0.00000    5.583379628    5.391182225   -0.192197403
     1      50     0.05564     0.09637     0.00000    5.693403936    5.495352873   -0.198051063
     1      50     0.06677     0.11564     0.00000    5.803050270    5.601058393   -0.201991877
     1      50     0.07789     0.13492     0.00000    5.914054999    5.710963587   -0.203091412
     1      50     0.08902     0.15419     0.00000    6.028782663    5.825659839   -0.203122825
     1      50     0.10015     0.17347     0.00000    6.149223167    5.947238244   -0.201984923
     1      50     0.11128     0.19274     0.00000    6.276776142    6.077086464   -0.199689678
     1      50     0.12241     0.21201     0.00000    6.412317050    6.215647794   -0.196669255
     1      50     0.13353     0.23129     0.00000    6.556313335    6.364825509   -0.191487826
     1      50     0.14466     0.25056     0.00000    6.708917143    6.523520286   -0.185396857
     1      50     0.15579     0.26983     0.00000    6.870014864    6.691374716   -0.178640147
     1      50     0.16692     0.28911     0.00000    7.039215353    6.867752438   -0.171462914
     1      50     0.17804     0.30838     0.00000    7.215704168    7.054153306   -0.161550862
     1      50     0.18917     0.32766     0.00000    7.397640406    7.245085129   -0.152555277
     1      50     0.20030     0.34693     0.00000    7.578975765    7.424570836   -0.154404929
     1      50     0.21143     0.36620     0.00000    7.714136221    7.543944934   -0.170191287
     1      50     0.22256     0.38548     0.00000    7.626590573    7.397706266   -0.228884308
     1      50     0.23368     0.40475     0.00000    7.460737288    7.193011681   -0.267725607
     1      50     0.24481     0.42403     0.00000    7.297893094    7.021433729   -0.276459365
     1      50     0.25594     0.44330     0.00000    7.149926690    6.863168914   -0.286757777
     1      50     0.26707     0.46257     0.00000    7.042463011    6.700902255   -0.341560756
     1      50     0.27819     0.48185     0.00000    6.958870240    6.617741042   -0.341129198
     1      50     0.28932     0.50112     0.00000    6.899676265    6.566809357   -0.332866908
     1      50     0.30045     0.52040     0.00000    6.869961681    6.543679947   -0.326281734
     1      50     0.31158     0.53967     0.00000    6.871961538    6.559085886   -0.312875652
     1      50     0.32271     0.55894     0.00000    6.897120911    6.603663349   -0.293457561
     1      50     0.33383     0.57822     0.00000    6.915553575    6.648263035   -0.267290540
     1      50     0.33940     0.56858     0.00000    6.908531062    6.627886883   -0.280644179
     1      50     0.34496     0.55894     0.00000    6.886504344    6.592862478   -0.293641866
     1      50     0.35053     0.54931     0.00000    6.850688607    6.543911568   -0.306777039
     1      50     0.35609     0.53967     0.00000    6.804208485    6.485791506   -0.318416979
     1      50     0.36165     0.53003     0.00000    6.750251025    6.425372852   -0.324878173
     1      50     0.36722     0.52040     0.00000    6.691295724    6.360468365   -0.330827359
     1      50     0.37278     0.51076     0.00000    6.629080058    6.292799715   -0.336280342
     1      50     0.37835     0.50112     0.00000    6.564784515    6.222927731   -0.341856784
     1      50     0.38391     0.49148     0.00000    6.499214747    6.151444667   -0.347770080
     1      50     0.38947     0.48185     0.00000    6.432932262    6.079511550   -0.353420712
     1      50     0.39504     0.47221     0.00000    6.366339608    6.007592467   -0.358747141
     1      50     0.40060     0.46257     0.00000    6.299734841    5.941595324   -0.358139517
     1      50     0.40616     0.45294     0.00000    6.233347559    5.878110125   -0.355237434
     1      50     0.41173     0.44330     0.00000    6.167364797    5.815489954   -0.351874842
     1      50     0.41729     0.43366     0.00000    6.101952059    5.753912180   -0.348039879
     1      50     0.42286     0.42403     0.00000    6.037273071    5.682089785   -0.355183286
     1      50     0.42842     0.41439     0.00000    5.973509391    5.611905145   -0.361604246
     1      50     0.43398     0.40475     0.00000    5.910880606    5.543569538   -0.367311068
     1      50     0.43955     0.39512     0.00000    5.849663998    5.478420868   -0.371243130
     1      50     0.44511     0.38548     0.00000    5.790212275    5.419047934   -0.371164340
     1      50     0.45068     0.37584     0.00000    5.732966516    5.362738680   -0.370227835
     1      50     0.45624     0.36620     0.00000    5.678461902    5.310060722   -0.368401179
     1      50     0.46180     0.35657     0.00000    5.627322541    5.253546596   -0.373775944
     1      50     0.46737     0.34693     0.00000    5.580244253    5.194064768   -0.386179485
     1      50     0.47293     0.33729     0.00000    5.537964631    5.140637182   -0.397327449
     1      50     0.47850     0.32766     0.00000    5.501224637    5.094093205   -0.407131431
     1      50     0.48406     0.31802     0.00000    5.470747536    5.062741277   -0.408006259
     1      50     0.48962     0.30838     0.00000    5.475739292    4.890240559   -0.585498734
     1      50     0.49519     0.29875     0.00000    5.486069913    4.823824566   -0.662245347
     1      50     0.50075     0.28911     0.00000    5.484834442    4.787408252   -0.697426190
     1      50     0.50631     0.27947     0.00000    5.486069913    4.823824566   -0.662245347
     1      50     0.51188     0.26983     0.00000    5.475739292    4.890240559   -0.585498734
     1      50     0.51744     0.26020     0.00000    5.470747536    5.062741277   -0.408006259
     1      50     0.52301     0.25056     0.00000    5.501224637    5.094093205   -0.407131431
     1      50     0.52857     0.24092     0.00000    5.537964631    5.140637182   -0.397327449
     1      50     0.53413     0.23129     0.00000    5.580244253    5.194064768   -0.386179485
     1      50     0.53970     0.22165     0.00000    5.627322541    5.253546596   -0.373775944
     1      50     0.54526     0.21201     0.00000    5.678461902    5.310060722   -0.368401179
     1      50     0.55083     0.20238     0.00000    5.732966516    5.362738680   -0.370227835
     1      50     0.55639     0.19274     0.00000    5.790212275    5.419047934   -0.371164340
     1      50     0.56195     0.18310     0.00000    5.849663998    5.478420868   -0.371243130
     1      50     0.56752     0.17347     0.00000    5.910880606    5.543569538   -0.367311068
     1      50     0.57308     0.16383     0.00000    5.973509391    5.611905145   -0.361604246
     1      50     0.57865     0.15419     0.00000    6.037273071    5.682089785   -0.355183286
     1      50     0.58421     0.14455     0.00000    6.101952059    5.753912179   -0.348039880
     1      50     0.58977     0.13492     0.00000    6.167364797    5.815489954   -0.351874842
     1      50     0.59534     0.12528     0.00000    6.233347559    5.878110125   -0.355237434
     1      50     0.60090     0.11564     0.00000    6.299734841    5.941595324   -0.358139517
     1      50     0.60646     0.10601     0.00000    6.366339608    6.007592467   -0.358747141
     1      50     0.61203     0.09637     0.00000    6.432932262    6.079511550   -0.353420712
     1      50     0.61759     0.08673     0.00000    6.499214747    6.151444667   -0.347770080
     1      50     0.62316     0.07710     0.00000    6.564784515    6.222927731   -0.341856784
